question,answer,preds,em,f1,acc,wall_time,total_tokens,steps,tool_cost,token_cost,total_cost
"Along side the Canadian voice actor best know for his roles as Edd a.k.a Double D from ""Ed, Edd, n Eddy"", which actor voiced Athrun Zala in Japanese in Gundam SEED Destiny?",Akira Ishida,Agent stopped due to iteration limit or time limit.,False,0.0,0,36.59572505950928,21630.0,9.0,0.0,0.04326,0.04326
The 2010 Pro Bowl and the Super Bowl XLIV both took place where?,"Miami Gardens, Florida","Miami Gardens, Florida",True,1.0,1,8.16466474533081,3210.0,2.0,0.0,0.00642,0.00642
The Erminie Wheeler-Voegelin Collection is house in which laboratory that was dedicated to Indiana's first professional archaeologist?,Glenn A. Black Laboratory of Archaeology,Glenn A. Black Laboratory of Archaeology,True,1.0,1,25.600847244262695,7247.0,4.0,0.0,0.014494,0.014494
"What was the nickname for the team that is a professional Australian rules football club playing in the Australian Football League, who had a coach  from 1936 to 1938 who was an Australian rules football player who played in the VFL between 1925 and 1935?",Tigers,Agent stopped due to iteration limit or time limit.,False,0.0,0,48.409826040267944,18419.0,9.0,0.0,0.036838,0.036838
"If Sugarcult is rock, then what is the genre of Woe, Is Me ? ",metalcore,metalcore,True,1.0,1,19.345808506011963,6899.0,4.0,0.0,0.013798,0.013798
"What school is a group of composers, interpreted by the soprano Alessandra Marc and was initially characterized by expanded tonality and Schoenberg's own evolution? ",Second Viennese School,Agent stopped due to iteration limit or time limit.,False,0.0,0,48.6019082069397,16763.0,9.0,0.0,0.033526,0.033526
Are both Lafayette College and Southern Methodist University a private institute?,yes,yes,True,1.0,1,16.07595467567444,7831.0,4.0,0.0,0.015662,0.015662
"Who was born on December 5, 1932 and had song written for him by John Marascalco?",Little Richard,nan,False,0.0,0,,,,,,
"The Congress of Democratic Trade Unions, is a national trade union centre in Quebec formed on 8 June 1972, and in which form of various variety of a French language spoken in Canada, is this written in, ""Centrale des syndicats démocratiques"" or CSD?",Canadian French,Centrale des syndicats démocratiques or CSD,False,0.0,0,13.293020725250244,5150.0,3.0,0.0,0.0103,0.0103
"The author of ""A Brief History of Time"" was born on what date?",8 January 1942,"January 8, 1942",False,1.0,1,14.410979986190796,7572.0,4.0,0.0,0.015144,0.015144
What is the actor who starred in the 1989 comic science fiction film directed by Joe Johnston doing now?,film acting hiatus,nan,False,0.0,0,,,,,,
"Leon Thau was an actor, TV producer and director, he had a part in a comedy which was the sixteenth in a series, they were both what?",British,Agent stopped due to iteration limit or time limit.,False,0.0,0,38.697444915771484,19748.0,9.0,0.0,0.039495999999999996,0.039495999999999996
The Rabble was joined by what Scottish punk rock band formed in 1979?,The Exploited,Agent stopped due to iteration limit or time limit.,False,0.0,0,36.373462200164795,19122.0,9.0,0.0,0.03824400000000001,0.03824400000000001
What film for Disney was a 1992 American animated comedy musical romantic fantasy adventure film produced by Walt Disney Feature Animation that had an American animation studio founded by Terry and Sue Shakespeare with David Molina in 1989 that was an uncredited additional animation facility for the film?,31st Disney animated feature,Agent stopped due to iteration limit or time limit.,False,0.0,0,41.50255370140076,18959.0,9.0,0.0,0.037918,0.037918
"Who founded the air force that gives to Alessandro Reach the major of ""tenente-colonnello""?",King Victor Emmanuel III,nan,False,0.0,0,,,,,,
Which treaty ended the war in which the Battle of Stromboli took place ?,the Treaty of Nijmegen,Peace of Nijmegen,False,0.6666666666666666,0,12.38973069190979,5415.0,3.0,0.0,0.010830000000000001,0.010830000000000001
Are Shyam Benegal and Lina Wertmüller both directors and screenwriters?,yes,yes,True,1.0,1,12.363472700119019,5638.0,3.0,0.0,0.011276,0.011276
"Suzanne Braun Levine is an American author and editor, from 1972 until 1988 she was the first editor of ""Ms."", an American liberal feminist magazine co-founded by second-wave feminists and sociopolitical activists Gloria Steinem and who?",Dorothy Pitman Hughes,unknown,False,0.0,0,27.74276351928711,5344.0,3.0,0.0,0.010688,0.010688
What city did James Mathew Barrie move to and where William Robertson edited The bookman?,London,unknown,False,0.0,0,14.924230098724365,7411.0,4.0,0.0,0.014822,0.014822
"In what country was the book that Ayn Rand called ""a document that could literally save the world"" first published?",the United States,United States,True,1.0,0,13.232638597488403,5365.0,3.0,0.0,0.01073,0.01073
The Mysterious Origins of Man included material that was based on a book written by what American mathematician who is known for his promotion of vedic creationism?,Richard Leslie Thompson,Richard L. Thompson,False,0.6666666666666666,0,14.428049087524414,5494.0,3.0,0.0,0.010988000000000001,0.010988000000000001
What technique involving the ability to avoid unnecessary muscular tension by retraining physical movement reactions was taught by Nelly Ben-Or?,Alexander Technique,Alexander technique,True,1.0,1,11.184783458709717,5151.0,3.0,0.0,0.010301999999999999,0.010301999999999999
"What did an Indian woman do,who came to international attention, that had a 2006 British biographical drama film, directed by Jag Mundhra made about her?",killed her abusive husband,Agent stopped due to iteration limit or time limit.,False,0.0,0,37.94884967803955,17648.0,9.0,0.0,0.035296,0.035296
"The Dethalbum is the debut album of Dethklok, from what show that aired on Adult Swim from September 23, 2007 - September 7, 2008?",Metalocalypse,Metalocalypse,True,1.0,1,23.489265203475952,5343.0,3.0,0.0,0.010686000000000001,0.010686000000000001
When was Pete Mounts son who played basketball on the American Basketball Association born?,"January 5, 1947",1947,False,0.5,1,11.008728981018066,4948.0,3.0,0.0,0.009896,0.009896
"Pieces of Eight is a musical with a book, lyrics by who, and music by Jule Styne?",Susan Birkenhead,"Michael Stewart, Mark Bramble, Susan Birkenhead",False,0.5,0,13.196992635726929,5288.0,3.0,0.0,0.010576,0.010576
The New York City Airport that is associated with Shuttle America is located on which New York bays?,Flushing and Bowery Bays,Agent stopped due to iteration limit or time limit.,False,0.0,0,57.38061165809631,20161.0,9.0,0.0,0.040322000000000004,0.040322000000000004
"In what year was the actor who starred in the adventure drama ""Extreme"" born?",1940,1964,False,0.0,0,7.867395877838135,3282.0,2.0,0.0,0.006564,0.006564
What novel did the American short story writer who also wrote Losing Battles wrote ,American South,Agent stopped due to iteration limit or time limit.,False,0.0,0,34.41352033615112,16659.0,9.0,0.0,0.033318,0.033318
"What is kept in an Shrine located in Sakyō-ku, Kyoto, Japan",sacred objects,unknown,False,0.0,0,77.45917010307312,17826.0,8.0,0.0,0.035652,0.035652
What band first sang the song that shares the same title as the show Hlomla Dandala hosted from 2002-2003?,the Beatles,nan,False,0.0,0,,,,,,
"During what war was the father of the Princess who was married to two men, one being a London based Dutch artist?",World War II,First World War,False,0.6666666666666666,0,37.579203844070435,9554.0,5.0,0.0,0.019108,0.019108
"What was the name of the live album recorded at Massey Hall in Toronto, incorporating Rush's album telling the story of a dystopian future?",All the World's a Stage,2112 Live,False,0.0,0,16.54647994041443,7310.0,4.0,0.0,0.014620000000000001,0.014620000000000001
What Division I college that is part of the Big 12 Conference did Clint Ingram attend?,Oklahoma Sooners football,University of Oklahoma Sooners,False,0.5714285714285715,1,18.630716562271118,5060.0,3.0,0.0,0.01012,0.01012
when was the film that the 8th episode of South Park parodied released?,1995,Agent stopped due to iteration limit or time limit.,False,0.0,0,44.240816831588745,17723.0,9.0,0.0,0.035446,0.035446
Hawaii Route 8930 lies on what island?,Oahu,unable to determine,False,0.0,0,27.33208441734314,12722.0,4.0,0.0,0.025444,0.025444
"In what Belgium city, beseiged by Irish soldiers, was Madelaine Verbrugge shot & killed? ",Jadotville,Agent stopped due to iteration limit or time limit.,False,0.0,0,66.56090807914734,25177.0,9.0,0.0,0.050354,0.050354
what is the name of the Munsee sachem who led the most populous and widespread North American native language groups?,Katonah,Agent stopped due to iteration limit or time limit.,False,0.0,0,35.12241291999817,16893.0,9.0,0.0,0.033786000000000004,0.033786000000000004
"King of the Grizzlies and D2: The Mighty Ducks, were released by the same organization?",no,yes,False,0.0,0,12.901854515075684,5110.0,3.0,0.0,0.01022,0.01022
"What Las Vegas location, a $100 million entertainment complex containing 3 miles of neon lights, was scheduled to host Star Trek:The Experience in 2009?",Neonopolis,"Neonopolis Mall, an entertainment complex containing 3 miles of neon lights",False,0.18181818181818182,0,10.747279405593872,3348.0,2.0,0.0,0.0066960000000000006,0.0066960000000000006
"Who, if any, was a member of more than one band, Ric Ocasek or Pepper Keenan?",Corrosion of Conformity and Down.,Pepper Keenan,False,0.0,1,19.04502534866333,7062.0,4.0,0.0,0.014124000000000001,0.014124000000000001
Where does the players named NBA Finals MVP serves as an assistant coach? ,Los Angeles Lakers,nan,False,0.0,0,,,,,,
In what hotel venue did Irina Antonenko compete for Miss Universe in 2010?,Mandalay Bay Events Center,Mandalay Bay Events Center,True,1.0,1,16.395028829574585,7286.0,4.0,0.0,0.014572000000000002,0.014572000000000002
Where is the band who released Gummy Song Skull from?,"Oklahoma City, Oklahoma","Oklahoma City, Oklahoma",True,1.0,1,14.64116883277893,7884.0,4.0,0.0,0.015768,0.015768
Where was the author of the 2011 novel Inheritance born?,"Los Angeles, California",cannot be answered,False,0.0,0,31.92668342590332,17212.0,8.0,0.0,0.034423999999999996,0.034423999999999996
"What album was released by rapper Big Sean containing the song ""Moves"" and was produced, in part, by Metro Boomin?",I Decided,I Decided,True,1.0,1,18.023420333862305,7032.0,4.0,0.0,0.014064,0.014064
What is 2003 MLS All-Star Game  connection to StubHub?,Soccer All-Star Game,played at StubHub Center (then called The Home Depot Center),False,0.0,0,39.72963190078735,8416.0,4.0,0.0,0.016832,0.016832
"Bugatti Gangloff is a virtual concept car, the concept takes many cues from the which mid-engined sports car, designed and developed in Germany by the Volkswagen Group and manufactured in Molsheim, France, by Bugatti Automobiles S.A.S., named after the racing driver Pierre Veyron?",Bugatti Veyron,1938 Type 57 SC Atalante Coupe,False,0.0,0,46.180499792099,7077.0,4.0,0.0,0.014154,0.014154
What was the nickname of the book that was released in 1959 that was a follow up to another book sharing the same character?,Giant Eagle,Agent stopped due to iteration limit or time limit.,False,0.0,0,45.87817907333374,19096.0,9.0,0.0,0.038192,0.038192
"Who voiced the new character, Barbie, in the 1999 comedy film Toy Story 2?",Jodi Benson,Agent stopped due to iteration limit or time limit.,False,0.0,0,30.415114164352417,24438.0,9.0,0.0,0.048876,0.048876
The mobile phone LG VX9400 was one of the first two phones on the market to support live mobile TV broadcasts using a technology developed by a company headquartered where?,"San Diego, California","San Diego, California",True,1.0,1,10.853623390197754,5425.0,3.0,0.0,0.01085,0.01085
"What is located at both Elitch Gardens in Denver, Colorado and at Särkänniemi in Tampere, Finland, similar to the Intamin roller coaster themed after the TV series  located at Nickelodeon Universe in the Mall of America in Bloomington, Minnesota?",steel launched shuttle roller coaster,nan,False,0.0,0,,,,,,
