question,answer,preds,em,f1,acc,wall_time,total_tokens,steps,tool_cost,token_cost,total_cost
 Matt Hannaford is an MLBPA certified sports agent responsible for recruiting a Cuban professional baseball player that prior to entering the major leagues played college baseball where?,University of Miami,Alazanes de Granma.,False,0.0,0,9.625818252563477,1716,5,0.0,0.03432,0.03432
"The 1980 drama film about a waitress who joins a traveling carnival, which stars A prolific character actor who has appeared in over 150 films, includes an early role for who?",Fred Ward,The character actor.,False,0.0,0,8.055252313613892,2143,5,0.0,0.04286,0.04286
Glamour and Conditions are magazines focused to people of which sex?,women,Women.,True,1.0,1,6.3364434242248535,1026,4,0.0,0.02052,0.02052
What do Angela Carter and Josephine Tey have in common?,writer,They both wrote novels.,False,0.0,1,6.484954118728638,1033,4,0.0,0.02066,0.02066
"Along side the Canadian voice actor best know for his roles as Edd a.k.a Double D from ""Ed, Edd, n Eddy"", which actor voiced Athrun Zala in Japanese in Gundam SEED Destiny?",Akira Ishida,Akira Ishida.,True,1.0,1,12.797998189926147,2246,5,0.0,0.04492,0.04492
The 2010 Pro Bowl and the Super Bowl XLIV both took place where?,"Miami Gardens, Florida","Miami, Florida.",False,0.8,1,7.63330864906311,2106,4,0.0,0.042120000000000005,0.042120000000000005
The Erminie Wheeler-Voegelin Collection is house in which laboratory that was dedicated to Indiana's first professional archaeologist?,Glenn A. Black Laboratory of Archaeology,The Erminie Wheeler-Voegelin Collection is housed in the Glenn A. Black Laboratory of Archaeology.,False,0.625,1,7.292940378189087,1056,3,0.0,0.02112,0.02112
"What was the nickname for the team that is a professional Australian rules football club playing in the Australian Football League, who had a coach  from 1936 to 1938 who was an Australian rules football player who played in the VFL between 1925 and 1935?",Tigers,The nickname for the team is the Melbourne Football Club.,False,0.0,0,8.112707614898682,4045,4,0.0,0.0809,0.0809
"If Sugarcult is rock, then what is the genre of Woe, Is Me ? ",metalcore,Rock.,False,0.0,0,5.62956428527832,959,4,0.0,0.019180000000000003,0.019180000000000003
"What school is a group of composers, interpreted by the soprano Alessandra Marc and was initially characterized by expanded tonality and Schoenberg's own evolution? ",Second Viennese School,Unknown.,False,0.0,0,5.324305772781372,878,3,0.0,0.017560000000000003,0.017560000000000003
Are both Lafayette College and Southern Methodist University a private institute?,yes,Yes.,True,1.0,1,6.028047561645508,1775,4,0.0,0.035500000000000004,0.035500000000000004
"Who was born on December 5, 1932 and had song written for him by John Marascalco?",Little Richard,Little Richard.,True,1.0,1,5.605241775512695,888,4,0.0,0.01776,0.01776
"The Congress of Democratic Trade Unions, is a national trade union centre in Quebec formed on 8 June 1972, and in which form of various variety of a French language spoken in Canada, is this written in, ""Centrale des syndicats démocratiques"" or CSD?",Canadian French,CSD.,False,0.0,0,8.804413080215454,1028,4,0.0,0.020560000000000002,0.020560000000000002
"The author of ""A Brief History of Time"" was born on what date?",8 January 1942,8 January 1942,True,1.0,1,10.367668628692627,2383,5,0.0,0.04766000000000001,0.04766000000000001
What is the actor who starred in the 1989 comic science fiction film directed by Joe Johnston doing now?,film acting hiatus,Retired.,False,0.0,0,8.19287633895874,1328,5,0.0,0.02656,0.02656
"Leon Thau was an actor, TV producer and director, he had a part in a comedy which was the sixteenth in a series, they were both what?",British,TV show and a song.,False,0.0,0,6.652232646942139,1293,4,0.0,0.025860000000000005,0.025860000000000005
The Rabble was joined by what Scottish punk rock band formed in 1979?,The Exploited,The Exploited.,True,1.0,1,4.421371698379517,1604,3,0.0,0.032080000000000004,0.032080000000000004
What film for Disney was a 1992 American animated comedy musical romantic fantasy adventure film produced by Walt Disney Feature Animation that had an American animation studio founded by Terry and Sue Shakespeare with David Molina in 1989 that was an uncredited additional animation facility for the film?,31st Disney animated feature,Answer: Beauty and the Beast.,False,0.0,0,7.67765212059021,2822,5,0.0,0.056440000000000004,0.056440000000000004
"Who founded the air force that gives to Alessandro Reach the major of ""tenente-colonnello""?",King Victor Emmanuel III,Victor Emmanuel III.,False,0.8571428571428571,1,8.292336702346802,1297,5,0.0,0.025940000000000005,0.025940000000000005
Which treaty ended the war in which the Battle of Stromboli took place ?,the Treaty of Nijmegen,Answer: The Peace of Nijmegen.,False,0.5714285714285715,0,8.572171926498413,2054,5,0.0,0.041080000000000005,0.041080000000000005
Are Shyam Benegal and Lina Wertmüller both directors and screenwriters?,yes,Yes.,True,1.0,1,7.680577039718628,1794,4,0.0,0.03588,0.03588
"Suzanne Braun Levine is an American author and editor, from 1972 until 1988 she was the first editor of ""Ms."", an American liberal feminist magazine co-founded by second-wave feminists and sociopolitical activists Gloria Steinem and who?",Dorothy Pitman Hughes,Alice Walker.,False,0.0,0,4.833818435668945,915,3,0.0,0.018300000000000004,0.018300000000000004
What city did James Mathew Barrie move to and where William Robertson edited The bookman?,London,James Mathew Barrie moved to London and William Robertson edited The bookman in Edinburgh.,False,0.14285714285714288,0,9.500220537185669,1522,5,0.0,0.030440000000000002,0.030440000000000002
"In what country was the book that Ayn Rand called ""a document that could literally save the world"" first published?",the United States,United States.,True,1.0,1,9.47991156578064,1758,5,0.0,0.035160000000000004,0.035160000000000004
The Mysterious Origins of Man included material that was based on a book written by what American mathematician who is known for his promotion of vedic creationism?,Richard Leslie Thompson,Answer: Michael A. Cremo,False,0.0,0,9.725545644760132,1691,5,0.0,0.03382,0.03382
What technique involving the ability to avoid unnecessary muscular tension by retraining physical movement reactions was taught by Nelly Ben-Or?,Alexander Technique,Answer: Alexander technique.,False,0.8,1,6.936180591583252,940,3,0.0,0.0188,0.0188
"What did an Indian woman do,who came to international attention, that had a 2006 British biographical drama film, directed by Jag Mundhra made about her?",killed her abusive husband,"Nothing; the 2006 British biographical drama film, directed by Jag Mundhra was about Idi Amin, the Ugandan President who rose to power and his reign as dictator from 1971 to 1979.",False,0.0,0,10.647066116333008,1373,5,0.0,0.027460000000000002,0.027460000000000002
"The Dethalbum is the debut album of Dethklok, from what show that aired on Adult Swim from September 23, 2007 - September 7, 2008?",Metalocalypse,Metalocalypse.,True,1.0,1,5.118471384048462,1136,3,0.0,0.022720000000000004,0.022720000000000004
When was Pete Mounts son who played basketball on the American Basketball Association born?,"January 5, 1947","January 5, 1947.",True,1.0,1,10.033745288848877,1137,5,0.0,0.02274,0.02274
"Pieces of Eight is a musical with a book, lyrics by who, and music by Jule Styne?",Susan Birkenhead,"Book by Dennis DeYoung, lyrics by Dennis DeYoung, music by Jule Styne.",False,0.0,0,6.245773553848267,1131,3,0.0,0.02262,0.02262
The New York City Airport that is associated with Shuttle America is located on which New York bays?,Flushing and Bowery Bays,Answer: East River.,False,0.0,0,7.575979232788086,1357,5,0.0,0.02714,0.02714
"In what year was the actor who starred in the adventure drama ""Extreme"" born?",1940,1964,False,0.0,0,4.606736421585083,1063,3,0.0,0.021260000000000005,0.021260000000000005
What novel did the American short story writer who also wrote Losing Battles wrote ,American South,"The novel is titled ""The Optimist's Daughter"" by Eudora Welty.",False,0.0,0,5.322936534881592,959,3,0.0,0.019180000000000003,0.019180000000000003
"What is kept in an Shrine located in Sakyō-ku, Kyoto, Japan",sacred objects,"Shrines dedicated to Inari, the kami of rice and agriculture.",False,0.0,0,11.365748882293701,1425,5,0.0,0.0285,0.0285
What band first sang the song that shares the same title as the show Hlomla Dandala hosted from 2002-2003?,the Beatles,Ladysmith Black Mambazo.,False,0.0,0,6.0401952266693115,1184,3,0.0,0.02368,0.02368
"During what war was the father of the Princess who was married to two men, one being a London based Dutch artist?",World War II,World War II.,True,1.0,1,8.499849081039429,2462,5,0.0,0.049240000000000006,0.049240000000000006
"What was the name of the live album recorded at Massey Hall in Toronto, incorporating Rush's album telling the story of a dystopian future?",All the World's a Stage,Different Stages: Live.,False,0.0,0,6.95951509475708,2525,4,0.0,0.0505,0.0505
What Division I college that is part of the Big 12 Conference did Clint Ingram attend?,Oklahoma Sooners football,University of Oklahoma.,False,0.3333333333333333,1,9.08714747428894,1928,5,0.0,0.038560000000000004,0.038560000000000004
when was the film that the 8th episode of South Park parodied released?,1995,"June 23, 1999.",False,0.0,0,9.291072845458984,1980,5,0.0,0.0396,0.0396
Hawaii Route 8930 lies on what island?,Oahu,Oahu.,True,1.0,1,4.709192991256714,851,3,0.0,0.01702,0.01702
"In what Belgium city, beseiged by Irish soldiers, was Madelaine Verbrugge shot & killed? ",Jadotville,No city.,False,0.0,0,9.621594667434692,1870,5,0.0,0.0374,0.0374
what is the name of the Munsee sachem who led the most populous and widespread North American native language groups?,Katonah,Tamanend.,False,0.0,0,5.05211329460144,953,3,0.0,0.01906,0.01906
"King of the Grizzlies and D2: The Mighty Ducks, were released by the same organization?",no,Buena Vista Distribution.,False,0.0,0,7.479137897491455,1282,4,0.0,0.02564,0.02564
"What Las Vegas location, a $100 million entertainment complex containing 3 miles of neon lights, was scheduled to host Star Trek:The Experience in 2009?",Neonopolis,Las Vegas Hilton (now Westgate Las Vegas),False,0.0,0,6.960813999176025,1161,3,0.0,0.02322,0.02322
"Who, if any, was a member of more than one band, Ric Ocasek or Pepper Keenan?",Corrosion of Conformity and Down.,Pepper Keenan.,False,0.0,1,10.03337049484253,1182,4,0.0,0.02364,0.02364
Where does the players named NBA Finals MVP serves as an assistant coach? ,Los Angeles Lakers,Michael Jordan is an assistant coach for the Charlotte Hornets.,False,0.0,0,4.813848495483398,2026,3,0.0,0.04052,0.04052
In what hotel venue did Irina Antonenko compete for Miss Universe in 2010?,Mandalay Bay Events Center,Mandalay Bay Events Center.,True,1.0,1,6.545274972915649,1181,4,0.0,0.023620000000000002,0.023620000000000002
Where is the band who released Gummy Song Skull from?,"Oklahoma City, Oklahoma","Oklahoma City, Oklahoma.",True,1.0,1,7.719768047332764,1590,5,0.0,0.0318,0.0318
Where was the author of the 2011 novel Inheritance born?,"Los Angeles, California",Montana.,False,0.0,0,4.3928563594818115,812,3,0.0,0.01624,0.01624
"What album was released by rapper Big Sean containing the song ""Moves"" and was produced, in part, by Metro Boomin?",I Decided,Detroit 2,False,0.0,0,7.882221221923828,1313,5,0.0,0.026260000000000006,0.026260000000000006
What is 2003 MLS All-Star Game  connection to StubHub?,Soccer All-Star Game,StubHub was the official ticketing partner of the 2003 MLS All-Star Game.,False,0.30769230769230765,0,6.322851181030273,1861,3,0.0,0.03722,0.03722
"Bugatti Gangloff is a virtual concept car, the concept takes many cues from the which mid-engined sports car, designed and developed in Germany by the Volkswagen Group and manufactured in Molsheim, France, by Bugatti Automobiles S.A.S., named after the racing driver Pierre Veyron?",Bugatti Veyron,"The Bugatti Gangloff is a virtual concept car that takes many cues from the Bugatti Veyron, which was designed and developed in Germany by the Volkswagen Group and manufactured in Molsheim, France, by Bugatti Automobiles S.A.S., named after the racing driver Pierre Veyron.",False,0.1,1,8.804316282272339,1162,4,0.0,0.02324,0.02324
What was the nickname of the book that was released in 1959 that was a follow up to another book sharing the same character?,Giant Eagle,Lady Chatterley's Lover.,False,0.0,0,8.292867660522461,1468,5,0.0,0.029360000000000004,0.029360000000000004
"Who voiced the new character, Barbie, in the 1999 comedy film Toy Story 2?",Jodi Benson,Jodi Benson.,True,1.0,1,6.247198581695557,2307,3,0.0,0.04614,0.04614
The mobile phone LG VX9400 was one of the first two phones on the market to support live mobile TV broadcasts using a technology developed by a company headquartered where?,"San Diego, California","The company that developed the technology is Qualcomm and it is headquartered in San Diego, California.",False,0.35294117647058826,1,10.851986169815063,2014,5,0.0,0.04028,0.04028
"What is located at both Elitch Gardens in Denver, Colorado and at Särkänniemi in Tampere, Finland, similar to the Intamin roller coaster themed after the TV series  located at Nickelodeon Universe in the Mall of America in Bloomington, Minnesota?",steel launched shuttle roller coaster,An inverted roller coaster.,False,0.5,0,5.116994142532349,1085,3,0.0,0.0217,0.0217
