question,answer,preds,em,f1,acc,wall_time,total_tokens,steps,tool_cost,token_cost,total_cost
"In which city was singer Gene Pitney found dead by his tour manager on April 5th, 2006 ?","{'aliases': array(['County Borough of Cardiff', 'Trowbridge Junior School',
       'City of Cardiff', 'The weather in Cardiff', 'Cardiff, Wales',
       'Caerdydd (city)', 'Caerdydd', 'Cardiff East (geographical area)',
       'Cardff', 'Cardiff', 'Cardiff/Caerdydd', 'Cardiffians',
       'Cardiff South (geographical area)', 'UN/LOCODE:GBCDF', '029',
       'Cardiff North (geographical area)', 'Trowbridge Primary School',
       'Trowbridge Infant School', 'Cardiff West (geographical area)',
       'East Cardiff', 'CARDIFF', 'Caerdydd (county borough)'],
      dtype=object), 'normalized_aliases': array(['cardff', 'cardiff wales', 'trowbridge primary school',
       'east cardiff', 'caerdydd', 'cardiff south geographical area',
       'trowbridge infant school', 'cardiff north geographical area',
       'cardiff west geographical area', 'un locode gbcdf',
       'county borough of cardiff', 'cardiff', 'city of cardiff',
       'cardiff east geographical area', 'cardiffians', 'caerdydd city',
       'caerdydd county borough', '029', 'weather in cardiff',
       'trowbridge junior school', 'cardiff caerdydd'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'cardiff', 'type': 'WikipediaEntity', 'value': 'CARDIFF'}", The city where Gene Pitney was found dead is not specified in the question.,False,0.0,0,6.881887435913086,227,3,0,0.000454,0.000454
The Minster Way is a walking path linking York and which town in the East Riding of Yorkshire?,"{'aliases': array(['Beverley', 'Beverley, Yorkshire',
       'Beverley, East Riding of Yorkshire', 'Beverley, England'],
      dtype=object), 'normalized_aliases': array(['beverley', 'beverley england', 'beverley yorkshire',
       'beverley east riding of yorkshire'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'beverley', 'type': 'WikipediaEntity', 'value': 'Beverley'}", Beverley.,True,1.0,1,4.691446781158447,192,2,0,0.000384,0.000384
What connects the Caribbean Sea to the Pacific Ocean?,"{'aliases': array(['The Panama Canal', 'Panama channel', 'Panama canal',
       'Panama canel', 'Panama Ship Canal', 'Panama Canal (Panama)',
       'Panama Canal'], dtype=object), 'normalized_aliases': array(['panama canal panama', 'panama canal', 'panama canel',
       'panama channel', 'panama ship canal'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'panama canal', 'type': 'WikipediaEntity', 'value': 'The Panama Canal'}", The Panama Canal.,True,1.0,1,6.46622896194458,199,2,0,0.00039799999999999997,0.00039799999999999997
Which of the Mitford sisters wrote the semi- autobiography 'Pursuit Of Love'?,"{'aliases': array(['Nancy (disambiguation)', 'NANCY', 'Nancy'], dtype=object), 'normalized_aliases': array(['nancy', 'nancy disambiguation'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'nancy', 'type': 'WikipediaEntity', 'value': 'NANCY'}", Nancy Mitford,False,0.6666666666666666,1,5.544990539550781,203,2,0,0.000406,0.000406
Symond's Yat is a high rock outcrop on the bend of which British river?,"{'aliases': array(['Wye', 'THE WYE', 'Wye (disambiguation)', 'Wye River'],
      dtype=object), 'normalized_aliases': array(['wye', 'wye disambiguation', 'wye river'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'wye', 'type': 'WikipediaEntity', 'value': 'THE WYE'}", River Wye,False,0.6666666666666666,1,6.180250883102417,209,2,0,0.00041799999999999997,0.00041799999999999997
Who were the first team to beat Manchester City in a Premeirship league match in the present season?,"{'aliases': array(['Chelsy', 'Chelsey', 'Chelsi', 'CHELSEA', 'Chelsea, New York City',
       'Chelsea (disambiguation)', 'Chelsea (New York)',
       'Chelsea Township (disambiguation)', 'Chelsea, NY', 'Chelsie',
       'Chelsea (album)', 'Chelsea Township', 'Chelsee',
       'Chelsea, New York', 'Chelsea', 'Chelsea (New York City)',
       'Chelsea (Album)'], dtype=object), 'normalized_aliases': array(['chelsea new york', 'chelsea township', 'chelsea album', 'chelsie',
       'chelsea new york city', 'chelsey', 'chelsea', 'chelsy',
       'chelsea township disambiguation', 'chelsea ny', 'chelsee',
       'chelsea disambiguation', 'chelsi'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'chelsea', 'type': 'WikipediaEntity', 'value': 'CHELSEA'}", Tottenham Hotspur,False,0.0,0,5.680679559707642,206,2,0,0.000412,0.000412
"The Curtis Cup, is awarded for which sport?","{'aliases': array(['Scramble (golf)', 'GOLF', 'Golf Conditioning', ""Men's Golf"", '🏌',
       'Golf Tournament', 'Golf', 'Duffed', 'Scotch foursomes',
       'Texas scramble', 'Golfing', 'Golf tournament', 'Golf (Sport)',
       'Golf technology', 'Golfer', 'Golf conditioning',
       'The Development of Golf Technology', 'Duffs'], dtype=object), 'normalized_aliases': array(['golfing', 'scramble golf', 'men s golf',
       'development of golf technology', '🏌', 'duffs', 'duffed',
       'golf sport', 'golfer', 'golf tournament', 'golf',
       'scotch foursomes', 'golf technology', 'golf conditioning',
       'texas scramble'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'golf', 'type': 'WikipediaEntity', 'value': 'Golf'}", Golf,True,1.0,1,1.4514689445495605,146,1,0,0.000292,0.000292
American cartoonist Thomas Nast is credited with creating the traditional image of which popular Christmas character?,"{'aliases': array(['🎅', 'Santa claus rituals', 'Origins of Santa Claus',
       'Santy Claus', 'Santa Claus in North American culture',
       'Święty Mikołaj', 'Santa klause', 'Santa Claus in North America',
       'Santa letters', 'Baba Nuwail', 'Santa Claus rituals',
       'Santa Claus On A Fire Truck', 'Santa klaus', 'Santa claus',
       'Sanat claus', 'Santa', 'Swiety Mikolaj',
       'Santa Claus in Northern American culture', 'Santa Claus Office',
       'Christmas grotto', 'American Santa Claus', 'Santa Claus',
       'Santa Hat', 'Santa-san', 'Kerstman',
       'Santa claus in northern american culture', 'Weihnachtsmann',
       'Mall Santa', 'Letters to Santa', 'The Santa', 'بابا نويل'],
      dtype=object), 'normalized_aliases': array(['بابا نويل', 'weihnachtsmann', 'swiety mikolaj',
       'santa claus rituals', 'santa claus', 'baba nuwail',
       'święty mikołaj', 'santa klause', 'santa claus on fire truck',
       'santa letters', 'american santa claus', 'santa klaus',
       'santa claus in north american culture', 'santa claus office',
       'santa hat', 'letters to santa', 'santa san', '🎅',
       'santa claus in north america', 'christmas grotto',
       'origins of santa claus', 'santa', 'sanat claus',
       'santa claus in northern american culture', 'kerstman',
       'santy claus', 'mall santa'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'santa claus', 'type': 'WikipediaEntity', 'value': 'Santa Claus'}", Santa Claus,True,1.0,1,4.552220582962036,187,2,0,0.000374,0.000374
"""Which poem by John Masefield begins with the words """"I must go down to the seas again, to the lonely sea and the sky. And all I ask is a tall ship and a star to steer her by""""?""","{'aliases': array(['Sea-Fever', ""'SEA FEVER'"", 'Sea Fever',
       'I must go down to the sea again', 'Cargoes',
       'Salt Water Poems and Ballads', 'Salt-Water Poems and Ballads',
       'Salt-Water Ballads'], dtype=object), 'normalized_aliases': array(['sea fever', 'i must go down to sea again', 'cargoes',
       'salt water poems and ballads', 'salt water ballads'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'sea fever', 'type': 'WikipediaEntity', 'value': ""'SEA FEVER'""}"," ""Sea-Fever""",False,0.0,1,5.510477066040039,232,2,0,0.000464,0.000464
In Western Christianity what is the first day of Lent?,"{'aliases': array(['Ash-Wednesday', 'Ash Wednesday', 'National No Smoking Day',
       'Ash wednesday', 'Imposition of ashes', 'Ash Wed'], dtype=object), 'normalized_aliases': array(['imposition of ashes', 'ash wed', 'ash wednesday',
       'national no smoking day'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'ash wednesday', 'type': 'WikipediaEntity', 'value': 'Ash Wednesday'}", Ash Wednesday,True,1.0,1,3.9124815464019775,174,2,0,0.000348,0.000348
What woven fabric is named after a city in Syria?,"{'aliases': array(['Damasque', 'Damask', 'Damascened', 'Damasks'], dtype=object), 'normalized_aliases': array(['damask', 'damasks', 'damasque', 'damascened'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'damask', 'type': 'WikipediaEntity', 'value': 'Damask'}", Damask,True,1.0,1,4.51244592666626,177,2,0,0.000354,0.000354
In which country is the city Invercargill?,"{'aliases': array(['N Z', 'Nouvelle-Zelande', 'Kiwiland', ""New Zealand's"",
       'New Zealand.', 'Nz', 'New Zealand,', 'NEW Z', 'N Zealand',
       'NEW ZEALAND', 'New Zealend',
       'Administrative divisions of new zealand', 'New Zaeland', 'N z',
       'Kiwistan', 'Enzed', 'NewZealand', 'NZ', 'Name of New Zealand',
       'Staten Landt', 'New+Zealand', 'NZL', 'Nu Tirani', 'Neo Zealand',
       'ISO 3166-1:NZ', 'New Zealnd', 'AoTeAroa', 'Sheepland',
       'Aotearoa / New Zealand', 'Subdivisions of New Zealand',
       'Its got that new zeal', 'New Zealand', 'Newzealand', 'New Zeland',
       'New-Zealand', 'New Zeeland',
       'Administrative divisions of New Zealand', 'New Zealnad',
       'Staten Land', 'N.Z.', 'Staaten land', 'New.Zealand',
       'Mew Zealand', 'Maoriland', 'N. Zealand',
       'Etymology of New Zealand', 'New Xealand', 'Māoria', 'New zelanad',
       'Niu Tireni', 'New zealand', 'New zeland', 'Nova Zeelandia',
       'New zeeland'], dtype=object), 'normalized_aliases': array(['newzealand', 'new zealand', 'aotearoa', 'kiwistan', 'new zeland',
       'staten land', 'staten landt', 'neo zealand', 'new zeeland',
       'mew zealand', 'new zealand s', 'new zealend', 'iso 3166 1 nz',
       'nova zeelandia', 'aotearoa new zealand', 'nu tirani',
       'subdivisions of new zealand', 'n zealand', 'new zealnd',
       'new zealnad', 'new xealand',
       'administrative divisions of new zealand', 'maoriland', 'nzl',
       'niu tireni', 'new z', 'its got that new zeal', 'n z',
       'name of new zealand', 'enzed', 'nz', 'new zaeland', 'new zelanad',
       'sheepland', 'etymology of new zealand', 'kiwiland', 'māoria',
       'staaten land', 'nouvelle zelande'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'new zealand', 'type': 'WikipediaEntity', 'value': 'New Zealand'}", New Zealand,True,1.0,1,4.203870534896851,179,2,0,0.000358,0.000358
"William the Conqueror built a castle in York in 1068. Rebuilt in the 13th century, by what name is the ruined keep now known?","{'aliases': array([""Clifford's Tower"", ""CLIFFORD'S TOWER"", 'York Castle',
       'York Massacre', 'Cliffords Tower'], dtype=object), 'normalized_aliases': array(['clifford s tower', 'cliffords tower', 'york massacre',
       'york castle'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'clifford s tower', 'type': 'WikipediaEntity', 'value': ""CLIFFORD'S TOWER""}", Clifford's Tower.,True,1.0,1,4.241514444351196,204,2,0,0.000408,0.000408
Dayron Robles of Cuba broke which athletic world record in 2008?,"{'aliases': array(['110m hurdles', '120 yd hurdles', '110 metre hurdles',
       '110m high hurdles', '110 meters', '110 meter hurdles', '110m',
       '110 m', '110 metres hurdles', '110-metre hurdles',
       '110 meters hurdles', '110 metres', '110-meter hurdles',
       '110 m hurdles', '120 yard hurdles', '110 metres Hurdles',
       '110m Hurdles'], dtype=object), 'normalized_aliases': array(['110 m hurdles', '110m', '110 meters', '110 metre hurdles',
       '110 metres', '120 yd hurdles', '110m hurdles',
       '110m high hurdles', '110 meter hurdles', '110 metres hurdles',
       '110 meters hurdles', '120 yard hurdles', '110 m'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': '110m hurdles', 'type': 'WikipediaEntity', 'value': '110m Hurdles'}", 110-meter hurdles world record.,False,0.3333333333333333,1,4.677353858947754,193,2,0,0.000386,0.000386
Which shipping area is due north of Trafalgar?,"{'aliases': array(['Fitzroy, New Zealand', 'Fitzroy (disambiguation)', 'Fitzroy',
       'FitzRoy'], dtype=object), 'normalized_aliases': array(['fitzroy new zealand', 'fitzroy', 'fitzroy disambiguation'],
      dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'fitzroy', 'type': 'WikipediaEntity', 'value': 'Fitzroy'}", The question is not specific enough to determine which shipping area is due north of Trafalgar.,False,0.0,0,6.815746545791626,210,2,0,0.00041999999999999996,0.00041999999999999996
"Sabatier, Victorinox and Füritechnics are leading makers of Kitchen?","{'aliases': array(['Ansall', 'Knifes', 'Cable sheath splitting knife', 'Knive',
       'Knives', 'Fish knife', 'Sheath knives', 'Long knife', 'Knife'],
      dtype=object), 'normalized_aliases': array(['long knife', 'knife', 'sheath knives', 'fish knife',
       'cable sheath splitting knife', 'ansall', 'knifes', 'knives',
       'knive'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'knives', 'type': 'WikipediaEntity', 'value': 'Knives'}"," Yes, Sabatier, Victorinox, and Füritechnics are leading makers of kitchen products.",False,0.0,0,4.951382398605347,219,2,0,0.00043799999999999997,0.00043799999999999997
Which US President is depicted on a $2 bank note?,"{'aliases': array(['Thomas Jefforson', 'Tom Jefferson', 'Jefferson Administration',
       'T jefferson', 'Tomas jefferson',
       'Third President of the United States', 'T. Jefferson',
       'Thomas jefferson', 'Tomas Jefferson',
       'Thomas Jefferson/First Inaugural Address', 'Jefferson, Thomas',
       'President Thomas Jefferson', 'Thomas Jefferson',
       'ThomasJefferson', 'President Jefferson',
       '3rd President of the United States', 'Sage of Monticello',
       'Thomas Jeffersson', 'Thomas Jefferson/Second Inaugural Address'],
      dtype=object), 'normalized_aliases': array(['t jefferson', 'jefferson thomas', 'president jefferson',
       'tomas jefferson', 'thomas jefforson', 'sage of monticello',
       'thomas jeffersson', 'third president of united states',
       'tom jefferson', 'jefferson administration',
       'president thomas jefferson', 'thomasjefferson',
       'thomas jefferson first inaugural address', 'thomas jefferson',
       '3rd president of united states',
       'thomas jefferson second inaugural address'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'thomas jefferson', 'type': 'WikipediaEntity', 'value': 'Thomas Jefferson'}", Thomas Jefferson and John Adams.,False,0.5714285714285715,0,4.987646818161011,188,2,0,0.000376,0.000376
What is Thomas A. Swift's Electric Rifle better known as?,"{'aliases': array(['Taser Gun', 'Taser X26', 'Tazed', 'Taser', 'Tasering', 'TASER',
       'Electro-Muscular Disruption', 'Tasers', 'Tazor', 'Tazer',
       'Taser Systems, Inc.', 'Taser gun', 'Electroshock gun',
       'Air tazers'], dtype=object), 'normalized_aliases': array(['electroshock gun', 'taser systems inc', 'tasering', 'taser',
       'tazor', 'taser x26', 'tasers', 'air tazers', 'tazed', 'tazer',
       'electro muscular disruption', 'taser gun'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'taser', 'type': 'WikipediaEntity', 'value': 'Taser'}"," Tom Swift's Electric Rifle is better known as the ""electric gun"" or the ""taser gun"".",False,0.14285714285714288,0,6.4149169921875,216,2,0,0.000432,0.000432
"Phantom IV, Silver Wraith and Silver Dawn are all models of which car?","{'aliases': array(['Rolls-Royce (disambiguation)', 'Rolls-Royce', 'Rolls royce',
       'Rolls Royce', 'Rolls', 'Rolls-royce'], dtype=object), 'normalized_aliases': array(['rolls royce', 'rolls', 'rolls royce disambiguation'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'rolls royce', 'type': 'WikipediaEntity', 'value': 'Rolls Royce'}", Rolls-Royce,False,0.0,1,4.446616888046265,180,2,0,0.00035999999999999997,0.00035999999999999997
In which country are the headquarters of the European Court of Justice?,"{'aliases': array(['Luxemborg', 'Luxumburg', 'Lexenburg', 'State of Luxembourg',
       'Luxemburg', 'Groussherzogtum Letzebuerg',
       'Grossherzogtum Luxemburg', 'Grand Duchy of Luxembourg',
       'LUXEMBOURG', 'Lëtzebuerg', 'LuxemburG',
       'County, Duchy and Grand Duchy of Luxembourg',
       'Grand-Duche de Luxembourg', 'Grand-Duché de Luxembourg',
       'ISO 3166-1:LU', 'Luxembourg', 'Luxemburger',
       'Luxembourg (country)', 'Health in Luxembourg',
       'Großherzogtum Luxemburg', 'Grand-Duchy of Luxembourg',
       'Lussemburgo', 'Luxemberg', 'Luxembourgh',
       'Groussherzogtum Lëtzebuerg', 'Country Luxembourg', 'Lexumbourg',
       'Letzebuerg', 'Grand Duchy of Luxemburg'], dtype=object), 'normalized_aliases': array(['county duchy and grand duchy of luxembourg',
       'grossherzogtum luxemburg', 'grand duchy of luxembourg',
       'luxemburger', 'iso 3166 1 lu', 'luxumburg', 'luxemberg',
       'luxemburg', 'luxembourgh', 'state of luxembourg',
       'groussherzogtum lëtzebuerg', 'luxembourg country', 'luxemborg',
       'lexenburg', 'lexumbourg', 'grand duchy of luxemburg',
       'grand duche de luxembourg', 'lëtzebuerg',
       'groussherzogtum letzebuerg', 'lussemburgo', 'letzebuerg',
       'health in luxembourg', 'grand duché de luxembourg',
       'country luxembourg', 'großherzogtum luxemburg', 'luxembourg'],
      dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'luxembourg', 'type': 'WikipediaEntity', 'value': 'LUXEMBOURG'}", Luxembourg,True,1.0,1,5.07364296913147,188,2,0,0.000376,0.000376
"Although he used several aliases, what was the better known name of Henry McCarty?","{'aliases': array(['Billy The Kid', 'Billy the kid', 'Willam H. Bonney',
       'William Henry McCarty', 'BILLIE THE KID', 'Billy kid',
       'John Miller (false Billy the Kid)', 'John Miller (outlaw)',
       'William h bonnie', 'John Miller (Billy the Kid claimant)',
       'William Henry Bonney', 'William H. Bonney', 'William bonnie',
       'William H. Bonnie', 'William Bonney', ""Billy the Kid's jailbreak"",
       'Billie the Kid', 'John Miller (Billy the Kid Claimant)',
       'Henry Antrim', 'Billy the Kid', 'Bill Bonney', 'Henry McCarty'],
      dtype=object), 'normalized_aliases': array(['william h bonney', 'william henry mccarty', 'willam h bonney',
       'billy kid s jailbreak', 'henry antrim',
       'john miller false billy kid', 'william henry bonney',
       'bill bonney', 'john miller outlaw',
       'john miller billy kid claimant', 'billy kid', 'billie kid',
       'william h bonnie', 'william bonney', 'henry mccarty',
       'william bonnie'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'billie kid', 'type': 'WikipediaEntity', 'value': 'BILLIE THE KID'}", Billy the Kid,False,0.5,1,3.130680799484253,184,2,0,0.000368,0.000368
Which American president was so fat that he got jammed in his bath,"{'aliases': array(['W.H. Taft', 'Chief Justice Taft', 'HoWard TaFt', 'Big Bill Taft',
       'William Taft', 'Billy Possum', 'Taft Administration',
       'Howard Taft', 'WH Taft', 'Presidency of William Howard Taft',
       'Howard TaFt', 'W. H. Taft', 'Willliam H. Taft', 'William H Taft',
       'Justice Taft', 'William Howard Taft', 'President Taft',
       'Taft (president)', 'W H Taft', 'HoWard Taft', 'William H. Taft',
       'Willliam Howard Taft', '27th President of the United States'],
      dtype=object), 'normalized_aliases': array(['taft president', 'william h taft',
       'presidency of william howard taft', 'billy possum',
       'big bill taft', 'william taft', 'wh taft', 'william howard taft',
       'president taft', 'willliam howard taft', 'w h taft',
       '27th president of united states', 'howard taft', 'justice taft',
       'chief justice taft', 'willliam h taft', 'taft administration'],
      dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'william taft', 'type': 'WikipediaEntity', 'value': 'William Taft'}", William Howard Taft.,False,0.8,1,4.584423780441284,190,2,0,0.00037999999999999997,0.00037999999999999997
Which King of Scotland was born on March 17th 1473? He died 40 years later.,"{'aliases': array(['Seumas IV of Scotland', 'James IV of Scotland',
       'James IV King of Scots', 'James IV', 'JAMES IV', 'King James IV',
       'James IV Stewart', 'James Iv',
       'Cultural depictions of James IV of Scotland',
       'King James IV of scotland', 'James the Fourth of Scotland',
       'James IV (Scotland)', 'James IV, King of Scots',
       'King James IV of Scotland'], dtype=object), 'normalized_aliases': array(['cultural depictions of james iv of scotland', 'king james iv',
       'james fourth of scotland', 'james iv of scotland', 'james iv',
       'james iv stewart', 'james iv scotland', 'seumas iv of scotland',
       'king james iv of scotland', 'james iv king of scots'],
      dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'james iv', 'type': 'WikipediaEntity', 'value': 'JAMES IV'}", James IV,True,1.0,1,5.395279407501221,206,2,0,0.000412,0.000412
"In 2004 it was announced that what new fixture was planned for Wimbledons Centre Court, to be completed in 2009?","{'aliases': array(['Retractable roofs', 'Retractable roof stadium',
       'Retractable roof', 'A retractable roof'], dtype=object), 'normalized_aliases': array(['retractable roof stadium', 'retractable roofs',
       'retractable roof'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'retractable roof', 'type': 'WikipediaEntity', 'value': 'A retractable roof'}", A retractable roof.,True,1.0,1,5.8984620571136475,218,2,0,0.00043599999999999997,0.00043599999999999997
"""What does the French word """"jambon"""" mean in English?""","{'aliases': array(['Ham', 'Dry-cured ham', 'Hickory-smoked ham', 'Honey roested ham',
       'Şuncă', 'Tinned ham', 'Hams', 'Glazed ham', 'Smoked ham',
       'Honey roasted ham', 'Cooked sliced ham', 'Șuncă', 'Cured ham',
       'Neck ham', 'Ham (meat)', 'Famous ham', 'Jambon de Paris',
       'Prosciutto cotto', 'Food ham', ""Jambon d'Ardenne"", 'Canned ham',
       'Boiled ham'], dtype=object), 'normalized_aliases': array(['prosciutto cotto', 'glazed ham', 'honey roasted ham',
       'jambon de paris', 'honey roested ham', 'tinned ham', 'neck ham',
       'smoked ham', 'boiled ham', 'hams', 'ham', 'hickory smoked ham',
       'ham meat', 'canned ham', 'food ham', 'dry cured ham',
       'cooked sliced ham', 'şuncă', 'cured ham', 'jambon d ardenne',
       'șuncă', 'famous ham'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'ham', 'type': 'WikipediaEntity', 'value': 'Ham'}", Ham.,True,1.0,1,4.068742275238037,175,2,0,0.00035,0.00035
"""What pen name was used by the Spanish orator Dolores Ibarruri, who said """"It is better to die on your feet than to live on your knees""""?""","{'aliases': array(['Dolores Ibarruri', 'Dolores Ibárruri Gómez', 'La Pasionare',
       'Dolores Ibarruri Gomez', 'La Pasionaria', 'La Pasionara',
       'Pasionaria', 'Dolores Ibárruri', 'Ibarruri, Dolores',
       'LA PASIONARIA', 'La pasionara', 'Passionaria'], dtype=object), 'normalized_aliases': array(['dolores ibarruri', 'la pasionare', 'la pasionaria',
       'dolores ibárruri gómez', 'passionaria', 'dolores ibarruri gomez',
       'dolores ibárruri', 'la pasionara', 'ibarruri dolores',
       'pasionaria'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'la pasionaria', 'type': 'WikipediaEntity', 'value': 'La Pasionaria'}", La Pasionaria,True,1.0,1,5.44722318649292,220,2,0,0.00043999999999999996,0.00043999999999999996
"Which city was settled by the French in 1718, ceded to Spain in 1763, fell to France in 1800, and was bought by the USA in 1803?","{'aliases': array(['Big EZ', 'New Orléans, LA', 'Nouvelle-Orleans', 'No Orleans',
       'City of New Orleans, Louisiana', 'New Orleans, Louisiana, U.S.A.',
       'City of new orleans', 'Orleans Parrish', ""N'awlins"", 'New Orlean',
       'New Orleans, La.', 'Orleans Parish/New Orleans, Louisiana',
       'Orléans, Louisiana', 'Orleans Parish, LA', 'New Orleans',
       'New Orleans County', 'The Big EZ', 'Nawlins',
       'Little Woods, New Orleans', 'Orleans, Louisiana', 'New Orléans',
       'Orleans Parish/City of New Orleans, Louisiana',
       'North Shore Broadcasting', 'Entercom (New Orleans)',
       'New Orleans (La.)', 'NOLA', 'Nouvelle-Orléans',
       'New Orleans, USA', 'New Orleans, Lousiana', 'UN/LOCODE:USMSY',
       'No Orleans, Louisiana', 'New Orleans, Louisiana, USA',
       'The City of New Orleans', 'Orleans Parish, Louisiana',
       'New Orleans (LA)', 'Cresent City', 'Orleans Parish',
       'City of New Orleans', 'The Big Easy', 'The Crescent City',
       'Big Easy', 'Parish of Orleans', 'La Nouvelle-Orleans',
       'Nova Orleans', 'Choppa city', 'La Nouvelle-Orléans',
       'New Orlians', 'The City That Care Forgot',
       'New Orleans, Louisiana', 'Norleans', 'New orleans',
       'New Orleans, LA', 'New Orleans , LA', 'New Orléans, Louisiana'],
      dtype=object), 'normalized_aliases': array(['nova orleans', 'nouvelle orléans', 'nawlins',
       'new orleans county', 'no orleans', 'little woods new orleans',
       'orleans parish', 'new orlean', 'la nouvelle orléans', 'norleans',
       'crescent city', 'new orléans louisiana', 'choppa city',
       'no orleans louisiana', 'orleans parish new orleans louisiana',
       'orleans parish louisiana', 'new orléans', 'big ez',
       'un locode usmsy', 'north shore broadcasting',
       'new orleans louisiana usa', 'orleans louisiana', 'big easy',
       'new orleans louisiana u s', 'orleans parish la',
       'orleans parrish', 'new orleans lousiana', 'nola',
       'new orleans la', 'entercom new orleans', 'cresent city',
       'new orleans louisiana', 'orléans louisiana', 'parish of orleans',
       'city of new orleans louisiana', 'city that care forgot',
       'new orleans usa', 'n awlins', 'new orleans', 'nouvelle orleans',
       'orleans parish city of new orleans louisiana', 'new orlians',
       'new orléans la', 'city of new orleans', 'la nouvelle orleans'],
      dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'new orleans', 'type': 'WikipediaEntity', 'value': 'New Orleans'}"," New Orleans, Louisiana.",False,0.8,1,6.1119279861450195,235,2,0,0.00047,0.00047
‘How do I love thee?  Let me count the ways’  is the opening line of a work by which English poet?,"{'aliases': array(['Elizabeth Browning', 'Elizabeth Baring Browning', 'E. Browning',
       'Elizabeth Barrett', 'Elizabeth B. Browning',
       'Elizabeth Barring Browning', 'E. B. Browning',
       'Elizabeth Barret Browning', 'Battle of Marathon (poem)',
       'Elizabeth Barrett Browning', 'Elizabeth Barrett-Browning'],
      dtype=object), 'normalized_aliases': array(['elizabeth baring browning', 'elizabeth browning', 'e browning',
       'e b browning', 'elizabeth barrett browning',
       'elizabeth barret browning', 'battle of marathon poem',
       'elizabeth barring browning', 'elizabeth b browning',
       'elizabeth barrett'], dtype=object), 'matched_wiki_entity_name': '', 'normalized_matched_wiki_entity_name': '', 'normalized_value': 'elizabeth barrett browning', 'type': 'WikipediaEntity', 'value': 'Elizabeth Barrett Browning'}", Elizabeth Barrett Browning.,True,1.0,1,5.013415336608887,203,2,0,0.000406,0.000406
